plant_id,variety_name,variety_code,zone_id,zone_name,planting_date,age_days,stage,health_status,current_height_cm,expected_height_cm,height_deviation_pct,current_girth_mm,is_grafted,graft_success,price_range_low,price_range_high
WN-2024-0180,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-10-03,189,mature,healthy,56.3,60.5,-6.9,4.9,False,,2200,3200
WN-2024-0181,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-02-24,45,young,at_risk,13.1,13.5,-3.0,0.8,False,,2500,3500
WN-2024-0182,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-02-05,64,young,healthy,20.5,19.2,7.0,1.4,False,,2500,3500
WN-2024-0183,Local Variety,LV,ZONE-E,Nursery Beds E,2024-05-25,320,ready_to_sell,healthy,63.4,80.0,-20.7,6.0,False,,1200,2000
WN-2024-0184,Chandler,CH,ZONE-A,Greenhouse A,2024-09-05,217,mature,healthy,82.3,75.9,8.4,5.9,True,False,2000,3000
WN-2024-0185,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-12-15,116,growing,healthy,22.8,34.8,-34.5,3.0,False,,2500,3500
WN-2024-0186,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-11-21,140,growing,healthy,34.8,42.0,-17.2,3.3,True,True,2500,3500
WN-2024-0187,Local Variety,LV,ZONE-D,Open Field D,2024-09-05,217,mature,healthy,41.6,54.2,-23.3,4.2,False,,1200,2000
WN-2024-0188,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-30,70,young,healthy,27.6,21.0,31.6,1.8,False,,2500,3500
WN-2024-0189,Franquette,FR,ZONE-E,Nursery Beds E,2025-02-07,62,young,healthy,17.4,17.4,0.0,1.6,False,,1800,2800
WN-2024-0190,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-05-02,343,ready_to_sell,healthy,96.8,102.9,-5.9,8.1,False,,2500,3500
WN-2024-0191,Franquette,FR,ZONE-B,Greenhouse B,2024-09-07,215,mature,healthy,69.3,60.2,15.1,4.7,False,,1800,2800
WN-2024-0192,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-08-04,249,mature,healthy,84.4,79.7,5.9,5.8,False,,2200,3200
WN-2024-0193,Local Variety,LV,ZONE-F,Hardening Zone F,2024-06-01,313,ready_to_sell,healthy,85.8,78.2,9.6,7.0,True,True,1200,2000
WN-2024-0194,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-02-17,52,young,at_risk,17.1,16.6,2.5,1.2,False,,2200,3200
WN-2024-0195,Franquette,FR,ZONE-F,Hardening Zone F,2024-09-04,218,mature,healthy,48.1,61.0,-21.1,5.2,False,,1800,2800
WN-2024-0196,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2025-02-07,62,young,healthy,20.7,19.8,4.2,1.5,False,,2200,3200
WN-2024-0197,Chandler,CH,ZONE-C,Open Field C,2024-09-20,202,mature,at_risk,66.9,70.7,-5.4,6.4,False,,2000,3000
WN-2024-0198,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-05-05,340,ready_to_sell,healthy,96.8,102.0,-5.1,7.2,True,False,2500,3500
WN-2024-0199,Pusa Kanchan,PK,ZONE-C,Open Field C,2025-04-03,7,seedling,healthy,1.9,2.2,-15.8,0.2,False,,2200,3200
WN-2024-0200,Franquette,FR,ZONE-D,Open Field D,2024-07-07,277,ready_to_sell,healthy,59.5,77.6,-23.3,4.5,False,,1800,2800
WN-2024-0201,Local Variety,LV,ZONE-A,Greenhouse A,2024-05-27,318,ready_to_sell,healthy,88.2,79.5,10.9,5.9,False,,1200,2000
WN-2024-0202,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-18,23,seedling,healthy,8.0,6.9,15.6,0.5,False,,2500,3500
WN-2024-0203,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-07-25,259,mature,healthy,93.7,77.7,20.6,6.0,True,True,2500,3500
WN-2024-0204,Local Variety,LV,ZONE-B,Greenhouse B,2025-01-10,90,growing,healthy,24.6,22.5,9.4,1.9,False,,1200,2000
WN-2024-0205,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-07-03,281,ready_to_sell,healthy,99.6,84.3,18.1,6.8,True,True,2500,3500
WN-2024-0206,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-09-01,221,mature,healthy,95.5,66.3,44.0,4.5,True,True,2500,3500
WN-2024-0207,Pusa Kanchan,PK,ZONE-C,Open Field C,2025-01-25,75,young,healthy,21.3,24.0,-11.3,1.5,False,,2200,3200
WN-2024-0208,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-11-09,152,growing,healthy,55.1,45.6,20.8,3.9,True,False,2500,3500
WN-2024-0209,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-03-27,14,seedling,critical,4.6,4.2,10.3,0.3,False,,2500,3500
WN-2024-0210,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-07-20,264,mature,healthy,76.9,84.5,-8.9,7.7,False,,2200,3200
WN-2024-0211,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-12-30,101,growing,healthy,29.1,30.3,-3.8,2.2,False,,2500,3500
WN-2024-0212,Local Variety,LV,ZONE-D,Open Field D,2025-01-28,72,young,healthy,17.2,18.0,-4.7,1.5,False,,1200,2000
WN-2024-0213,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-06-26,288,ready_to_sell,at_risk,91.6,86.4,6.1,5.3,True,True,2500,3500
WN-2024-0214,Local Variety,LV,ZONE-E,Nursery Beds E,2024-04-15,360,ready_to_sell,healthy,79.1,90.0,-12.1,7.3,False,,1200,2000
WN-2024-0215,Chandler,CH,ZONE-B,Greenhouse B,2025-03-09,32,young,healthy,8.7,11.2,-22.2,0.9,False,,2000,3000
WN-2024-0216,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-04-21,354,ready_to_sell,healthy,103.9,106.2,-2.1,8.2,False,,2500,3500
WN-2024-0217,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-09,183,mature,healthy,63.1,64.0,-1.6,5.0,True,True,2000,3000
WN-2024-0218,Chandler,CH,ZONE-C,Open Field C,2025-03-13,28,seedling,healthy,10.3,9.8,5.0,0.8,False,,2000,3000
WN-2024-0219,Chandler,CH,ZONE-C,Open Field C,2024-08-19,234,mature,healthy,102.1,81.9,24.7,5.4,True,True,2000,3000
WN-2024-0220,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-08-02,251,mature,healthy,67.1,75.3,-10.9,5.2,True,True,2500,3500
WN-2024-0221,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2025-03-29,12,seedling,healthy,3.0,3.8,-21.1,0.3,False,,2200,3200
WN-2024-0222,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-03-12,29,seedling,healthy,8.6,8.7,-0.9,0.6,False,,2500,3500
WN-2024-0223,Franquette,FR,ZONE-D,Open Field D,2024-06-13,301,ready_to_sell,healthy,82.0,84.3,-2.7,5.8,True,True,1800,2800
WN-2024-0224,Local Variety,LV,ZONE-E,Nursery Beds E,2024-08-03,250,mature,critical,81.0,62.5,29.6,4.5,False,,1200,2000
WN-2024-0225,Chandler,CH,ZONE-E,Nursery Beds E,2025-02-03,66,young,healthy,29.3,23.1,27.0,1.6,False,,2000,3000
WN-2024-0226,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-12-22,109,growing,healthy,41.2,34.9,18.0,2.6,False,,2200,3200
WN-2024-0227,Franquette,FR,ZONE-C,Open Field C,2025-03-21,20,seedling,healthy,6.4,5.6,14.5,0.4,False,,1800,2800
WN-2024-0228,Chandler,CH,ZONE-F,Hardening Zone F,2024-08-31,222,mature,healthy,92.2,77.7,18.6,5.3,True,True,2000,3000
WN-2024-0229,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-28,133,growing,healthy,45.8,39.9,14.8,2.3,False,,2500,3500
WN-2024-0230,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-03-20,21,seedling,healthy,6.5,6.3,3.0,0.5,False,,2500,3500
WN-2024-0231,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-05-12,333,ready_to_sell,healthy,115.4,106.6,8.3,6.8,False,,2200,3200
WN-2024-0232,Franquette,FR,ZONE-A,Greenhouse A,2024-06-06,308,ready_to_sell,healthy,73.0,86.2,-15.4,7.4,True,True,1800,2800
WN-2024-0233,Franquette,FR,ZONE-E,Nursery Beds E,2025-01-09,91,growing,healthy,26.4,25.5,3.5,2.2,False,,1800,2800
WN-2024-0234,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-07-01,283,ready_to_sell,at_risk,81.4,84.9,-4.1,7.1,True,True,2500,3500
WN-2024-0235,Chandler,CH,ZONE-A,Greenhouse A,2024-08-18,235,mature,at_risk,94.2,82.2,14.6,7.2,False,,2000,3000
WN-2024-0236,Chandler,CH,ZONE-C,Open Field C,2024-08-02,251,mature,healthy,76.7,87.8,-12.7,7.1,False,,2000,3000
WN-2024-0237,Franquette,FR,ZONE-F,Hardening Zone F,2024-11-28,133,growing,healthy,38.4,37.2,3.0,3.2,True,False,1800,2800
WN-2024-0238,Chandler,CH,ZONE-A,Greenhouse A,2024-08-02,251,mature,healthy,87.5,87.8,-0.4,6.7,True,True,2000,3000
WN-2024-0239,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-09-14,208,mature,healthy,54.2,66.6,-18.5,4.9,False,,2200,3200
WN-2024-0240,Chandler,CH,ZONE-E,Nursery Beds E,2025-01-16,84,young,at_risk,32.3,29.4,9.8,2.2,False,,2000,3000
WN-2024-0241,Local Variety,LV,ZONE-E,Nursery Beds E,2025-03-28,13,seedling,healthy,2.7,3.2,-17.9,0.2,False,,1200,2000
WN-2024-0242,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-01-25,75,young,healthy,27.5,22.5,22.2,2.0,False,,2500,3500
WN-2024-0243,Local Variety,LV,ZONE-B,Greenhouse B,2024-12-18,113,growing,healthy,33.8,28.2,19.6,2.4,False,,1200,2000
WN-2024-0244,Franquette,FR,ZONE-B,Greenhouse B,2024-06-18,296,ready_to_sell,at_risk,65.8,82.9,-20.6,6.0,False,,1800,2800
WN-2024-0245,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-11-21,140,growing,at_risk,48.1,44.8,7.3,3.6,True,True,2200,3200
WN-2024-0246,Chandler,CH,ZONE-E,Nursery Beds E,2024-08-19,234,mature,healthy,87.2,81.9,6.4,6.7,True,True,2000,3000
WN-2024-0247,Chandler,CH,ZONE-F,Hardening Zone F,2025-03-26,15,seedling,healthy,5.3,5.2,0.7,0.4,False,,2000,3000
WN-2024-0248,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-11-25,136,growing,healthy,38.0,43.5,-12.7,3.8,False,,2200,3200
WN-2024-0249,Franquette,FR,ZONE-A,Greenhouse A,2024-08-20,233,mature,healthy,64.0,65.2,-1.8,4.5,True,True,1800,2800
WN-2024-0250,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-21,201,mature,healthy,57.5,60.3,-4.6,5.4,True,False,2500,3500
WN-2024-0251,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-27,165,growing,healthy,58.2,57.7,0.8,4.8,True,True,2000,3000
WN-2024-0252,Franquette,FR,ZONE-E,Nursery Beds E,2024-09-04,218,mature,healthy,49.9,61.0,-18.2,4.2,False,,1800,2800
WN-2024-0253,Chandler,CH,ZONE-C,Open Field C,2024-07-11,273,ready_to_sell,at_risk,81.8,95.5,-14.4,7.8,False,,2000,3000
WN-2024-0254,Franquette,FR,ZONE-D,Open Field D,2024-08-22,231,mature,healthy,72.8,64.7,12.5,5.3,False,,1800,2800
WN-2024-0255,Local Variety,LV,ZONE-A,Greenhouse A,2024-08-27,226,mature,healthy,57.8,56.5,2.3,4.5,True,True,1200,2000
WN-2024-0256,Local Variety,LV,ZONE-C,Open Field C,2024-12-20,111,growing,healthy,33.8,27.8,21.8,2.2,False,,1200,2000
WN-2024-0257,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-05-20,325,ready_to_sell,at_risk,108.7,97.5,11.4,7.5,True,True,2500,3500
WN-2024-0258,Chandler,CH,ZONE-A,Greenhouse A,2024-07-10,274,ready_to_sell,healthy,100.5,95.9,4.8,7.0,True,True,2000,3000
WN-2024-0259,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-12-29,102,growing,healthy,26.7,32.6,-18.3,2.0,False,,2200,3200
WN-2024-0260,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-12-26,105,growing,at_risk,41.5,33.6,23.6,3.4,False,,2200,3200
WN-2024-0261,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-04-29,346,ready_to_sell,critical,93.1,103.8,-10.3,7.6,True,True,2500,3500
WN-2024-0262,Chandler,CH,ZONE-D,Open Field D,2024-06-14,300,ready_to_sell,healthy,115.3,105.0,9.8,9.7,True,True,2000,3000
WN-2024-0263,Chandler,CH,ZONE-C,Open Field C,2025-01-17,83,young,healthy,33.3,29.0,14.6,1.9,False,,2000,3000
WN-2024-0264,Local Variety,LV,ZONE-A,Greenhouse A,2024-11-17,144,growing,healthy,36.8,36.0,2.2,2.6,True,True,1200,2000
WN-2024-0265,Chandler,CH,ZONE-D,Open Field D,2024-06-12,302,ready_to_sell,healthy,84.4,105.7,-20.1,9.9,True,True,2000,3000
WN-2024-0266,Local Variety,LV,ZONE-F,Hardening Zone F,2025-03-19,22,seedling,healthy,6.9,5.5,24.9,0.4,False,,1200,2000
WN-2024-0267,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-05-21,324,ready_to_sell,at_risk,78.5,97.2,-19.3,6.2,False,,2500,3500
WN-2024-0268,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-05,36,young,healthy,10.6,10.8,-1.8,1.0,False,,2500,3500
WN-2024-0269,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-01-25,75,young,critical,21.7,22.5,-3.6,1.6,False,,2500,3500
WN-2024-0270,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-04-27,348,ready_to_sell,healthy,115.0,104.4,10.1,9.6,False,,2500,3500
WN-2024-0271,Chandler,CH,ZONE-E,Nursery Beds E,2024-08-15,238,mature,healthy,94.2,83.3,13.1,5.9,True,True,2000,3000
WN-2024-0272,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-10-04,188,mature,healthy,34.4,56.4,-39.1,4.7,False,,2500,3500
WN-2024-0273,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-08-24,229,mature,at_risk,49.0,68.7,-28.7,5.4,True,False,2500,3500
WN-2024-0274,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-11-22,139,growing,healthy,39.1,41.7,-6.3,2.7,False,,2500,3500
WN-2024-0275,Local Variety,LV,ZONE-E,Nursery Beds E,2025-02-24,45,young,healthy,13.1,11.2,16.4,0.9,False,,1200,2000
WN-2024-0276,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-02-27,42,young,at_risk,11.3,12.6,-10.4,1.0,False,,2500,3500
WN-2024-0277,Chandler,CH,ZONE-C,Open Field C,2024-08-26,227,mature,healthy,71.7,79.4,-9.7,5.8,False,,2000,3000
WN-2024-0278,Chandler,CH,ZONE-A,Greenhouse A,2025-02-19,50,young,at_risk,19.2,17.5,9.6,1.5,False,,2000,3000
WN-2024-0279,Local Variety,LV,ZONE-D,Open Field D,2024-10-15,177,growing,healthy,33.2,44.2,-25.0,3.1,False,,1200,2000
WN-2024-0280,Chandler,CH,ZONE-C,Open Field C,2025-02-01,68,young,healthy,16.8,23.8,-29.5,1.7,False,,2000,3000
WN-2024-0281,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-03-09,32,young,healthy,11.4,9.6,18.5,0.7,False,,2500,3500
WN-2024-0282,Chandler,CH,ZONE-A,Greenhouse A,2024-12-28,103,growing,healthy,36.6,36.0,1.6,2.3,False,,2000,3000
WN-2024-0283,Chandler,CH,ZONE-A,Greenhouse A,2024-05-14,331,ready_to_sell,healthy,108.4,115.8,-6.4,7.5,True,True,2000,3000
WN-2024-0284,Franquette,FR,ZONE-C,Open Field C,2024-10-17,175,growing,healthy,39.9,49.0,-18.6,4.1,True,False,1800,2800
WN-2024-0285,Franquette,FR,ZONE-C,Open Field C,2024-07-27,257,mature,healthy,78.2,72.0,8.7,6.1,False,,1800,2800
WN-2024-0286,Chandler,CH,ZONE-D,Open Field D,2024-09-25,197,mature,healthy,55.2,68.9,-20.0,4.9,True,True,2000,3000
WN-2024-0287,Franquette,FR,ZONE-C,Open Field C,2024-05-09,336,ready_to_sell,healthy,90.9,94.1,-3.4,9.2,True,True,1800,2800
WN-2024-0288,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-10-07,185,mature,healthy,70.3,55.5,26.7,5.2,True,True,2500,3500
WN-2024-0289,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-05-30,315,ready_to_sell,healthy,65.3,100.8,-35.2,7.0,True,True,2200,3200
WN-2024-0290,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-07-21,263,mature,healthy,81.7,78.9,3.6,6.2,True,True,2500,3500
WN-2024-0291,Franquette,FR,ZONE-F,Hardening Zone F,2024-08-19,234,mature,healthy,69.3,65.5,5.8,6.1,True,True,1800,2800
WN-2024-0292,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-11-08,153,growing,healthy,42.1,45.9,-8.2,3.9,True,True,2500,3500
WN-2024-0293,Chandler,CH,ZONE-F,Hardening Zone F,2024-12-21,110,growing,at_risk,31.9,38.5,-17.1,3.0,False,,2000,3000
WN-2024-0294,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2025-03-07,34,young,healthy,12.9,10.9,18.8,0.8,False,,2200,3200
WN-2024-0295,Chandler,CH,ZONE-A,Greenhouse A,2024-09-26,196,mature,healthy,60.2,68.6,-12.3,5.1,True,True,2000,3000
WN-2024-0296,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-03-09,32,young,healthy,9.6,9.6,-0.3,0.8,False,,2500,3500
WN-2024-0297,Franquette,FR,ZONE-A,Greenhouse A,2024-09-27,195,mature,healthy,50.1,54.6,-8.3,3.7,False,,1800,2800
WN-2024-0298,Local Variety,LV,ZONE-F,Hardening Zone F,2024-07-05,279,ready_to_sell,healthy,77.2,69.8,10.7,4.7,True,True,1200,2000
WN-2024-0299,Chandler,CH,ZONE-D,Open Field D,2024-04-16,359,ready_to_sell,healthy,149.2,125.6,18.7,9.0,False,,2000,3000
WN-2024-0300,Franquette,FR,ZONE-A,Greenhouse A,2025-03-09,32,young,healthy,7.6,9.0,-15.0,0.7,False,,1800,2800
WN-2024-0301,Franquette,FR,ZONE-C,Open Field C,2024-10-08,184,mature,healthy,59.9,51.5,16.3,5.2,False,,1800,2800
WN-2024-0302,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-28,41,young,critical,12.1,14.3,-15.4,1.3,False,,2000,3000
WN-2024-0303,Franquette,FR,ZONE-B,Greenhouse B,2024-10-19,173,growing,healthy,53.1,48.4,9.5,3.8,True,False,1800,2800
WN-2024-0304,Local Variety,LV,ZONE-E,Nursery Beds E,2025-03-11,30,young,critical,6.9,7.5,-8.5,0.6,False,,1200,2000
WN-2024-0305,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-07-31,253,mature,healthy,100.4,75.9,32.2,5.1,False,,2500,3500
WN-2024-0306,Local Variety,LV,ZONE-F,Hardening Zone F,2025-02-13,56,young,healthy,13.6,14.0,-3.1,1.2,False,,1200,2000
WN-2024-0307,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-04-17,358,ready_to_sell,at_risk,129.4,107.4,20.5,7.3,True,True,2500,3500
WN-2024-0308,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-01-18,82,young,healthy,18.0,24.6,-26.7,1.6,False,,2500,3500
WN-2024-0309,Franquette,FR,ZONE-F,Hardening Zone F,2024-11-28,133,growing,healthy,30.6,37.2,-17.8,3.3,True,True,1800,2800
WN-2024-0310,Franquette,FR,ZONE-C,Open Field C,2024-12-05,126,growing,healthy,31.4,35.3,-11.0,3.2,True,False,1800,2800
WN-2024-0311,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-01-10,90,growing,healthy,28.0,27.0,3.7,2.1,False,,2500,3500
WN-2024-0312,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-12-03,128,growing,healthy,26.6,41.0,-34.9,3.0,True,True,2200,3200
WN-2024-0313,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-12-09,122,growing,healthy,38.9,36.6,6.2,2.9,False,,2500,3500
WN-2024-0314,Franquette,FR,ZONE-A,Greenhouse A,2024-05-02,343,ready_to_sell,at_risk,94.8,96.0,-1.3,6.5,False,,1800,2800
WN-2024-0315,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-12-29,102,growing,healthy,34.3,30.6,12.0,2.5,False,,2500,3500
WN-2024-0316,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-16,25,seedling,healthy,7.9,7.5,5.9,0.5,False,,2500,3500
WN-2024-0317,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-06-28,286,ready_to_sell,healthy,87.5,91.5,-4.3,7.5,True,True,2200,3200
WN-2024-0318,Chandler,CH,ZONE-F,Hardening Zone F,2024-12-29,102,growing,healthy,30.2,35.7,-15.3,2.3,False,,2000,3000
WN-2024-0319,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-12-17,114,growing,healthy,23.3,34.2,-31.9,2.7,False,,2500,3500
WN-2024-0320,Chandler,CH,ZONE-C,Open Field C,2024-06-14,300,ready_to_sell,healthy,109.4,105.0,4.2,8.8,True,False,2000,3000
WN-2024-0321,Chandler,CH,ZONE-B,Greenhouse B,2024-11-14,147,growing,healthy,58.7,51.4,14.0,3.7,True,False,2000,3000
WN-2024-0322,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-03-07,34,young,healthy,12.4,10.2,21.9,0.9,False,,2500,3500
WN-2024-0323,Franquette,FR,ZONE-D,Open Field D,2024-12-22,109,growing,healthy,25.3,30.5,-17.1,2.3,False,,1800,2800
WN-2024-0324,Chandler,CH,ZONE-A,Greenhouse A,2024-10-05,187,mature,healthy,51.4,65.5,-21.4,4.6,True,True,2000,3000
WN-2024-0325,Local Variety,LV,ZONE-E,Nursery Beds E,2025-03-05,36,young,healthy,9.4,9.0,4.8,0.8,False,,1200,2000
WN-2024-0326,Franquette,FR,ZONE-B,Greenhouse B,2024-10-09,183,mature,at_risk,49.8,51.2,-2.8,3.2,True,True,1800,2800
WN-2024-0327,Local Variety,LV,ZONE-E,Nursery Beds E,2025-03-02,39,young,healthy,10.5,9.8,8.0,1.0,False,,1200,2000
WN-2024-0328,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-06-25,289,ready_to_sell,healthy,101.1,86.7,16.6,7.9,True,True,2500,3500
WN-2024-0329,Chandler,CH,ZONE-B,Greenhouse B,2024-10-30,162,growing,healthy,69.2,56.7,22.0,4.3,True,True,2000,3000
WN-2024-0330,Chandler,CH,ZONE-D,Open Field D,2024-07-06,278,ready_to_sell,healthy,111.0,97.3,14.1,6.6,False,,2000,3000
WN-2024-0331,Chandler,CH,ZONE-D,Open Field D,2024-10-27,165,growing,healthy,50.3,57.7,-12.8,4.8,False,,2000,3000
WN-2024-0332,Chandler,CH,ZONE-E,Nursery Beds E,2024-12-27,104,growing,critical,36.6,36.4,0.6,3.3,False,,2000,3000
WN-2024-0333,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-06-18,296,ready_to_sell,healthy,99.9,88.8,12.5,7.1,False,,2500,3500
WN-2024-0334,Franquette,FR,ZONE-E,Nursery Beds E,2024-10-27,165,growing,healthy,42.3,46.2,-8.4,3.2,False,,1800,2800
WN-2024-0335,Local Variety,LV,ZONE-F,Hardening Zone F,2025-01-29,71,young,healthy,20.7,17.8,16.5,1.3,False,,1200,2000
WN-2024-0336,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-07-13,271,ready_to_sell,healthy,81.2,86.7,-6.3,5.6,True,True,2200,3200
WN-2024-0337,Chandler,CH,ZONE-A,Greenhouse A,2024-06-03,311,ready_to_sell,healthy,100.6,108.8,-7.6,10.4,True,True,2000,3000
WN-2024-0338,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-12-28,103,growing,healthy,33.4,30.9,8.0,2.8,False,,2500,3500
WN-2024-0339,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-10-07,185,mature,healthy,50.4,55.5,-9.2,5.7,True,True,2500,3500
WN-2024-0340,Chandler,CH,ZONE-A,Greenhouse A,2024-06-24,290,ready_to_sell,healthy,101.8,101.5,0.3,9.0,False,,2000,3000
WN-2024-0341,Chandler,CH,ZONE-D,Open Field D,2024-05-18,327,ready_to_sell,healthy,109.7,114.4,-4.1,11.4,False,,2000,3000
WN-2024-0342,Local Variety,LV,ZONE-A,Greenhouse A,2024-11-23,138,growing,healthy,36.2,34.5,5.0,2.3,False,,1200,2000
WN-2024-0343,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-09-30,192,mature,critical,52.7,57.6,-8.5,4.6,True,True,2500,3500
WN-2024-0344,Franquette,FR,ZONE-E,Nursery Beds E,2025-01-19,81,young,healthy,22.9,22.7,0.9,1.8,False,,1800,2800
WN-2024-0345,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-03-16,25,seedling,healthy,7.9,8.0,-1.6,0.7,False,,2200,3200
WN-2024-0346,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-08-12,241,mature,healthy,77.0,72.3,6.5,6.2,False,,2500,3500
WN-2024-0347,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-02-06,63,young,healthy,13.8,18.9,-26.8,1.8,False,,2500,3500
WN-2024-0348,Local Variety,LV,ZONE-D,Open Field D,2025-03-23,18,seedling,healthy,5.6,4.5,23.9,0.4,False,,1200,2000
WN-2024-0349,Chandler,CH,ZONE-F,Hardening Zone F,2024-06-26,288,ready_to_sell,healthy,87.4,100.8,-13.3,7.0,True,True,2000,3000
WN-2024-0350,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-04-21,354,ready_to_sell,healthy,99.1,106.2,-6.7,7.7,False,,2500,3500
WN-2024-0351,Franquette,FR,ZONE-D,Open Field D,2025-03-04,37,young,healthy,9.0,10.4,-13.2,0.8,False,,1800,2800
WN-2024-0352,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-03-20,21,seedling,healthy,7.6,6.7,13.6,0.5,False,,2200,3200
WN-2024-0353,Franquette,FR,ZONE-B,Greenhouse B,2024-05-29,316,ready_to_sell,healthy,94.1,88.5,6.4,7.5,False,,1800,2800
WN-2024-0354,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-20,202,mature,healthy,55.6,60.6,-8.2,5.1,True,True,2500,3500
WN-2024-0355,Local Variety,LV,ZONE-E,Nursery Beds E,2024-07-29,255,mature,healthy,77.2,63.8,21.2,5.0,True,True,1200,2000
WN-2024-0356,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-06-21,293,ready_to_sell,healthy,117.0,87.9,33.2,6.9,False,,2500,3500
WN-2024-0357,Chandler,CH,ZONE-C,Open Field C,2025-03-20,21,seedling,healthy,5.6,7.3,-23.6,0.6,False,,2000,3000
WN-2024-0358,Local Variety,LV,ZONE-F,Hardening Zone F,2024-11-07,154,growing,healthy,41.8,38.5,8.5,2.7,True,True,1200,2000
